,id,alias,name,image_url,is_closed,url,review_count,rating,price,phone,display_phone,distance,category,latitude,longitude,is_pickup,is_delivery,address1,address2,address3,city,zip_code,country,state,display_address
168,AuhC1fOmJOmQCdbI3EBsOA,dennys-monroe,Denny's,https://s3-media4.fl.yelpcdn.com/bphoto/Om5Hm2EljfF0vnVcD_DaGw/o.jpg,False,https://www.yelp.com/biz/dennys-monroe?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,50,2.5,$$,+13608055022,(360) 805-5022,37399.0546045823,American (Traditional),47.8605384,-121.9778592,,,18824 State Rt 2,,,Monroe,98272,US,WA,"['18824 State Rt 2', 'Monroe, WA 98272']"
169,kiJ8u-wlzvCHtSYohBKc_g,parties-cakes-and-crafts-oh-my-seattle,"Parties, Cakes and Crafts Oh My",https://s3-media1.fl.yelpcdn.com/bphoto/-nTsWD9q_2xjrNbD3LkSTw/o.jpg,False,https://www.yelp.com/biz/parties-cakes-and-crafts-oh-my-seattle?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,1,5.0,,+12067353853,(206) 735-3853,10661.4072060899,Custom Cakes,47.52628,-122.27019,,,,,,Seattle,98118,US,WA,"['Seattle, WA 98118']"
170,xfT9nQMrcRqRxUP_XrE-8g,jack-in-the-box-bothell,Jack in the Box,https://s3-media2.fl.yelpcdn.com/bphoto/PUKS8VUCYHUIDwEforWtZA/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-bothell?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,38,2.0,$,+14254857364,(425) 485-7364,20596.9885232168,Burgers,47.7924112,-122.216389,,,22736 Bothell Everett Hwy,,,Bothell,98021,US,WA,"['22736 Bothell Everett Hwy', 'Bothell, WA 98021']"
171,RgjGj7CrZgXJ7GJP3rxWEw,the-fox-and-pantry-sammamish,The Fox and Pantry,https://s3-media2.fl.yelpcdn.com/bphoto/NI3dQTnmLSDP-9G2pkpR4A/o.jpg,False,https://www.yelp.com/biz/the-fox-and-pantry-sammamish?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,1,5.0,,+16303011950,(630) 301-1950,22177.9376181402,Kids Activities,47.58739,-122.03349,,,,,,Sammamish,98075,US,WA,"['Sammamish, WA 98075']"
172,0WQgx51kZc9rUIuVTUGi_w,subway-restaurants-seattle-6,Subway Restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/kEdJ8dkQAVShJ7ROzqi6YQ/o.jpg,False,https://www.yelp.com/biz/subway-restaurants-seattle-6?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,4,1.5,$,,,20387.6488199338,Sandwiches,47.4433778419,-122.3031106902,,,17801 International Blvd,,Seattle-Tacoma Intl Airport,Seattle,98158,US,WA,"['17801 International Blvd', 'Seattle-Tacoma Intl Airport', 'Seattle, WA 98158']"
173,xbDlMX6xCtbIaEJ4WfUxNQ,jack-in-the-box-lynnwood-2,Jack in the Box,https://s3-media2.fl.yelpcdn.com/bphoto/XxBcS8Bu9GIefSsI581ZAg/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-lynnwood-2?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,47,2.5,$,+14697865208,(469) 786-5208,25702.0199744959,Burgers,47.8492675971,-122.249842,,,1212 164th St SW,,,Lynnwood,98087,US,WA,"['1212 164th St SW', 'Lynnwood, WA 98087']"
174,B1nKulYLMBI1fTmW36GH2g,jack-in-the-box-tukwila-3,Jack in the Box,https://s3-media4.fl.yelpcdn.com/bphoto/kspkt8xznn4ICcY75TXTsQ/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-tukwila-3?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,24,2.0,$,+12062428877,(206) 242-8877,17210.7311890742,Burgers,47.4744776678,-122.284755,,,3742 S 144th St,,,Tukwila,98168,US,WA,"['3742 S 144th St', 'Tukwila, WA 98168']"
175,RRk4hRdvDFpl0Z0gTKT_dA,mcdonalds-bremerton-8,McDonald's,https://s3-media2.fl.yelpcdn.com/bphoto/3WGGj8ksSZD9QS4B8hmA5A/o.jpg,False,https://www.yelp.com/biz/mcdonalds-bremerton-8?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,29,2.0,$,+13604793314,(360) 479-3314,25214.0556107857,Burgers,47.5718489858,-122.6622649236,delivery,,3426 Kitsap Way,,,Bremerton,98312,US,WA,"['3426 Kitsap Way', 'Bremerton, WA 98312']"
176,Nv5IVLs9GvD_WOUwARAEuQ,subway-port-orchard-11,Subway,https://s3-media1.fl.yelpcdn.com/bphoto/7Qs9LNMfWmA9F9qhmg8pDw/o.jpg,False,https://www.yelp.com/biz/subway-port-orchard-11?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,11,3.0,$,+13608746936,(360) 874-6936,27805.6447557671,Sandwiches,47.4979006,-122.6542814,,,435 SW Sedgwick Rd,Ste 105 Ground Floor,,Port Orchard,98367,US,WA,"['435 SW Sedgwick Rd', 'Ste 105 Ground Floor', 'Port Orchard, WA 98367']"
177,M29dT-iOCNrDOxmfeiu7FQ,jack-in-the-box-des-moines-2,Jack in the Box,https://s3-media4.fl.yelpcdn.com/bphoto/bm1gYnmQmDFs2XM0t4Bl2Q/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-des-moines-2?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,27,2.0,$,+12539415958,(253) 941-5958,29772.7809944129,Burgers,47.3582350477,-122.3096822,,,1810 S 272nd St,,,Des Moines,98198,US,WA,"['1810 S 272nd St', 'Des Moines, WA 98198']"
178,99eoVKs1zJMslYqE-YMyOQ,cvs-pharmacy-everett,CVS Pharmacy,https://s3-media2.fl.yelpcdn.com/bphoto/eTus4_UUiFz9ENwQGIPGQg/o.jpg,False,https://www.yelp.com/biz/cvs-pharmacy-everett?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,18,2.5,$$$,+14253537687,(425) 353-7687,29902.3725168113,Drugstores,47.8894,-122.259206,,,11918 Airport Rd,,,Everett,98204,US,WA,"['11918 Airport Rd', 'Everett, WA 98204']"
179,6aeTKntcxLYO_RdcWxtY0g,the-marketplace-at-echo-falls-snohomish,The Marketplace At Echo Falls,https://s3-media4.fl.yelpcdn.com/bphoto/MCXT3QVNcOz4bCyIPJnpvQ/o.jpg,False,https://www.yelp.com/biz/the-marketplace-at-echo-falls-snohomish?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,5,2.5,,+13607999076,(360) 799-9076,28665.7036658263,Gas Stations,47.81536,-122.07677,,,19931 Fales Rd,,,Snohomish,98296,US,WA,"['19931 Fales Rd', 'Snohomish, WA 98296']"
180,Lp7DaG09tMdNsv9odsrL7w,subway-edmonds-3,Subway,https://s3-media2.fl.yelpcdn.com/bphoto/seDyDF-55XBbutxWG_5aTA/o.jpg,False,https://www.yelp.com/biz/subway-edmonds-3?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,8,2.0,$,+14255828064,(425) 582-8064,17523.4079593593,Sandwiches,47.7829213095,-122.3434105814,,,23805 Hwy 99,Ste 102,,Edmonds,98026,US,WA,"['23805 Hwy 99', 'Ste 102', 'Edmonds, WA 98026']"
181,t40d0GTkpkcWsbV5a69tVA,starbucks-seatac-9,Starbucks,https://s3-media2.fl.yelpcdn.com/bphoto/ykDinnOB0ne8AX3Gaqj3-g/o.jpg,False,https://www.yelp.com/biz/starbucks-seatac-9?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,177,2.5,$$,+12067170837,(206) 717-0837,20400.2716284624,Coffee & Tea,47.44326,-122.303154,,,17801 Pacific Hwy S,,SEA - Central Terminal Evenings,Seatac,98158,US,WA,"['17801 Pacific Hwy S', 'SEA - Central Terminal Evenings', 'Seatac, WA 98158']"
182,rVa7h3HO60TLkSht9IyJsA,jack-in-the-box-bremerton-2,Jack in the Box,https://s3-media4.fl.yelpcdn.com/bphoto/tzYjBw28F-UXRbkHvUmFFg/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-bremerton-2?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,28,2.0,$,+13607820387,(360) 782-0387,26034.4102336737,Burgers,47.5678711,-122.6720276,,,4305 Kitsap Way,,,Bremerton,98312,US,WA,"['4305 Kitsap Way', 'Bremerton, WA 98312']"
183,xgnv7lbGeoDkeP1DwwI4ig,mcdonalds-kent-2,McDonald's,https://s3-media2.fl.yelpcdn.com/bphoto/fkRJB-73lJL-r3K3Yyi2WQ/o.jpg,False,https://www.yelp.com/biz/mcdonalds-kent-2?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,49,2.0,$,+12538561310,(253) 856-1310,28531.8358694766,Fast Food,47.3863431,-122.1975683,,,10715 SE 240th St,,,Kent,98031,US,WA,"['10715 SE 240th St', 'Kent, WA 98031']"
184,iCvHezshX_sUcmeFr6FBtQ,7-eleven-seattle-43,7-Eleven,https://s3-media4.fl.yelpcdn.com/bphoto/qOMJqQv1fjuKtIiOKaZCZg/o.jpg,False,https://www.yelp.com/biz/7-eleven-seattle-43?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,9,4.0,$,+12065240660,(206) 524-0660,7927.3555937764,Convenience Stores,47.6956296741,-122.3171398044,,,9126 Roosevelt Way NE,,,Seattle,98115,US,WA,"['9126 Roosevelt Way NE', 'Seattle, WA 98115']"
185,O2WzDb2PbUlIsn9vVAUMQA,jack-in-the-box-lynnwood,Jack in the Box,https://s3-media1.fl.yelpcdn.com/bphoto/kgEe35z548ZW58yTv5I2_Q/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-lynnwood?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,36,2.5,$,+14256737895,(425) 673-7895,22030.9979764318,Burgers,47.8213675168,-122.2919270396,,,4323 196th St SW,,,Lynnwood,98036,US,WA,"['4323 196th St SW', 'Lynnwood, WA 98036']"
186,cJS1Ktt3bTPuUeZz6w8OOA,jack-in-the-box-bremerton,Jack in the Box,https://s3-media4.fl.yelpcdn.com/bphoto/9TY2fhHkd__7GRgFkc3xPQ/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-bremerton?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,21,2.5,$,+13604793443,(360) 479-3443,22133.0701932411,Burgers,47.6057859897,-122.6293492,,,4219 Wheaton Way,,,Bremerton,98310,US,WA,"['4219 Wheaton Way', 'Bremerton, WA 98310']"
187,74uk9WKYPJwW9-gGYCpwDQ,walmart-supercenter-port-orchard,Walmart Supercenter,https://s3-media3.fl.yelpcdn.com/bphoto/zqpUjAgVpXYrRrFEmmtDgw/o.jpg,False,https://www.yelp.com/biz/walmart-supercenter-port-orchard?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,51,2.0,$$,+13608749060,(360) 874-9060,25023.9039323819,Department Stores,47.51672,-122.62824,,,3497 Bethel Rd SE,,,Port Orchard,98366,US,WA,"['3497 Bethel Rd SE', 'Port Orchard, WA 98366']"
188,kiqnJ99LMWVgA3aFYlogoQ,7-eleven-seattle-10,7-Eleven,https://s3-media3.fl.yelpcdn.com/bphoto/qWXkfuGKD8Dj1dsnOTW7dw/o.jpg,False,https://www.yelp.com/biz/7-eleven-seattle-10?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,16,2.5,$,+12064430711,(206) 443-0711,1279.4965725257,Convenience Stores,47.618775161,-122.349449,,,362 Denny Way,,,Seattle,98109,US,WA,"['362 Denny Way', 'Seattle, WA 98109']"
189,00ZR7jTV2nQEcMtbUDuTKQ,jack-in-the-box-kent-4,Jack in the Box,https://s3-media1.fl.yelpcdn.com/bphoto/B-U-9w_9AT9mgWP_PnZ1Ig/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-kent-4?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,11,2.0,$,+12538543044,(253) 854-3044,28238.1677771015,Fast Food,47.3878513807,-122.2026604414,,,23911 104th Ave SE,,,Kent,98031,US,WA,"['23911 104th Ave SE', 'Kent, WA 98031']"
190,MsFEybpKuk2RFLxpsTVSdA,jack-in-the-box-kent,Jack in the Box,https://s3-media4.fl.yelpcdn.com/bphoto/FNnbFAnVM3I0nE1EV2lfwg/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-kent?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,29,2.0,$,+12538542689,(253) 854-2689,28067.7809042452,Burgers,47.3829871571,-122.231439203,,,221 Central Ave N,,,Kent,98032,US,WA,"['221 Central Ave N', 'Kent, WA 98032']"
191,7ooWsPlZfRs5ekA81ipJlQ,bigfoot-java-edmonds-2,Bigfoot Java,https://s3-media1.fl.yelpcdn.com/bphoto/D-DvSUxfmhQbUYTMZUJI1A/o.jpg,False,https://www.yelp.com/biz/bigfoot-java-edmonds-2?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,61,3.0,$,+14257752542,(425) 775-2542,18796.782225673,Coffee & Tea,47.7948867,-122.3349582,delivery,,22519 Hwy 99,,,Edmonds,98026,US,WA,"['22519 Hwy 99', 'Edmonds, WA 98026']"
192,HJ9Vo6kHazKXxKCNMisCjg,exotic28-des-moines,Exotic28,https://s3-media1.fl.yelpcdn.com/bphoto/2I5-lLZR7cU6hDpSIGMIbw/o.jpg,False,https://www.yelp.com/biz/exotic28-des-moines?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,1,4.0,,+12069460589,(206) 946-0589,29485.4314627365,Juice Bars & Smoothies,47.3607701024,-122.3109398782,,,26826 17th Pl S,,,Des Moines,98198,US,WA,"['26826 17th Pl S', 'Des Moines, WA 98198']"
193,9cRjFmJ3630KcbKB5qhJhg,7-eleven-seattle-20,7-Eleven,https://s3-media1.fl.yelpcdn.com/bphoto/fB8Mh_0H_-BPLWL75bVxbQ/o.jpg,False,https://www.yelp.com/biz/7-eleven-seattle-20?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,11,2.0,$,+12063254911,(206) 325-4911,2099.239153698,Gas Stations,47.6151161,-122.3120403,,,1522 E Madison St,,,Seattle,98122,US,WA,"['1522 E Madison St', 'Seattle, WA 98122']"
194,ienqYSOxN8e0cuZGXvmpHw,mcdonalds-mill-creek-3,McDonald's,https://s3-media1.fl.yelpcdn.com/bphoto/ik2tKOCBc4tw0JcIamPkRw/o.jpg,False,https://www.yelp.com/biz/mcdonalds-mill-creek-3?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,53,2.5,$,+14253370470,(425) 337-0470,30153.9186866223,Fast Food,47.8778351,-122.1870706,,,3316 132nd St SE,,,Mill Creek,98012,US,WA,"['3316 132nd St SE', 'Mill Creek, WA 98012']"
195,oM1Q2TbHmCXdrwV0nPYK6Q,taco-bell-bremerton-4,Taco Bell,https://s3-media3.fl.yelpcdn.com/bphoto/lBTQ6UUBdA4z9OezF6MsCA/o.jpg,False,https://www.yelp.com/biz/taco-bell-bremerton-4?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,13,1.5,$,,,21934.6473164885,Mexican,47.6275774189,-122.6288032796,delivery,,7150 State Route 303,,,Bremerton,98310,US,WA,"['7150 State Route 303', 'Bremerton, WA 98310']"
196,krA2HaAInkae_5xC0ivuSg,mcdonalds-des-moines-20,McDonald's,https://s3-media3.fl.yelpcdn.com/bphoto/YeAJRswXKmlT9P1zbuUvfQ/o.jpg,False,https://www.yelp.com/biz/mcdonalds-des-moines-20?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,66,1.5,$,+12068247414,(206) 824-7414,25469.0313895944,Fast Food,47.39792,-122.29536,,,22644 Pacific Hwy S,,,Des Moines,98198,US,WA,"['22644 Pacific Hwy S', 'Des Moines, WA 98198']"
197,WzY8rcFM7GnvigQoXQDKZQ,jack-in-the-box-burien-2,Jack in the Box,https://s3-media3.fl.yelpcdn.com/bphoto/gFjie01PvTcUU0gsFNQhlw/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-burien-2?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,36,1.5,$,+12062423364,(206) 242-3364,16621.4840936731,Burgers,47.4759443278,-122.3335187137,,,14206 1st Ave S,,,Burien,98168,US,WA,"['14206 1st Ave S', 'Burien, WA 98168']"
198,S0Errj27QUBd53jK8Ih5Sw,jack-in-the-box-kent-3,Jack in the Box,https://s3-media4.fl.yelpcdn.com/bphoto/QkPUjpFllMnmkS-CUKKmvQ/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-kent-3?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,24,2.0,$,+14252510286,(425) 251-0286,22244.7229190229,Fast Food,47.4407508,-122.221566,,,8829 S 180th St,,,Kent,98032,US,WA,"['8829 S 180th St', 'Kent, WA 98032']"
199,BwcCJ5syKIE2Q6mVPA5qFw,taco-bell-kent-3,Taco Bell,https://s3-media4.fl.yelpcdn.com/bphoto/3o7ggTgSG_aIhhNbRCFZMQ/o.jpg,False,https://www.yelp.com/biz/taco-bell-kent-3?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,26,2.5,$,+12539462949,(253) 946-2949,29416.8485470802,Mexican,47.361489,-122.30867,delivery,,27001 Pacific Hwy S,,,Kent,98032,US,WA,"['27001 Pacific Hwy S', 'Kent, WA 98032']"
200,yGRC9tRZgCxKxTAv-3aonQ,7-eleven-seattle-69,7-Eleven,https://s3-media3.fl.yelpcdn.com/bphoto/9NMMc8qMr0JxEpdLu7fVgg/o.jpg,False,https://www.yelp.com/biz/7-eleven-seattle-69?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,4,5.0,$,+12063635797,(206) 363-5797,13765.5911184448,Convenience Stores,47.7489511461,-122.3234845698,,,16506 5th Ave NE,,,Seattle,98155,US,WA,"['16506 5th Ave NE', 'Seattle, WA 98155']"
201,ExKz-clNpYsfnDMw0HKdmg,mcdonalds-covington-11,McDonald's,https://s3-media3.fl.yelpcdn.com/bphoto/tUlsEnaWdCOd5ILE9Mxvug/o.jpg,False,https://www.yelp.com/biz/mcdonalds-covington-11?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,55,2.0,$,+12536394331,(253) 639-4331,34292.4457219648,Burgers,47.357886,-122.108461,,,17431 S 272nd St,,,Covington,98042,US,WA,"['17431 S 272nd St', 'Covington, WA 98042']"
202,slRlGYWuidlWYwqJmf12hg,jack-in-the-box-lynnwood-3,Jack in the Box,https://s3-media2.fl.yelpcdn.com/bphoto/1Yi2hSpDKcujffuHejaDWQ/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-lynnwood-3?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,23,2.0,$,+14257456505,(425) 745-6505,24304.1674908254,Burgers,47.8424758061,-122.2972995043,,,17210 Highway 99,,,Lynnwood,98037,US,WA,"['17210 Highway 99', 'Lynnwood, WA 98037']"
203,55F9l8_fbPS4Ml4RPFGg5A,bigfoot-java-seatac,BigFoot Java,https://s3-media1.fl.yelpcdn.com/bphoto/obC9O4gaxGqch1Z5kCSP3A/o.jpg,False,https://www.yelp.com/biz/bigfoot-java-seatac?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,72,3.0,$,+12068242053,(206) 824-2053,23474.0833758926,Coffee & Tea,47.41664,-122.28864,delivery,,20635 Military Rd S,,,Seatac,98198,US,WA,"['20635 Military Rd S', 'Seatac, WA 98198']"
204,TkFuKZGbrjntPd_uw1yMog,mcdonalds-kent-3,McDonald's,https://s3-media2.fl.yelpcdn.com/bphoto/hHZPbNXUjgVpKtHUULGtFw/o.jpg,False,https://www.yelp.com/biz/mcdonalds-kent-3?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,48,1.5,$,+12538599692,(253) 859-9692,27967.0837314775,Burgers,47.380864083,-122.2485342622,,,1236 W Meeker,,,Kent,98032,US,WA,"['1236 W Meeker', 'Kent, WA 98032']"
205,o95gqS15WMNq0dB9ldF15Q,jack-in-the-box-kent-2,Jack in the Box,https://s3-media2.fl.yelpcdn.com/bphoto/YvcslJHejd_jR44Ib8mdow/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-kent-2?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,24,1.5,$,+12538521529,(253) 852-1529,25506.0622616154,Burgers,47.4161195,-122.1965245,,,20746 108th Ave SE,,,Kent,98031,US,WA,"['20746 108th Ave SE', 'Kent, WA 98031']"
206,kQGOME7tIMt3RY4jbdOVAA,7-eleven-seattle-7,7-Eleven,https://s3-media4.fl.yelpcdn.com/bphoto/ldkyFVJ38xOMKF1va7NvcQ/o.jpg,False,https://www.yelp.com/biz/7-eleven-seattle-7?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,10,3.5,$,+12062850496,(206) 285-0496,3109.3798235555,Convenience Stores,47.6492121,-122.3573135,delivery,,9 Nickerson St,,,Seattle,98109,US,WA,"['9 Nickerson St', 'Seattle, WA 98109']"
207,bFXf-2Y3aeF6E0FZ_tSkEQ,mcdonalds-federal-way-5,McDonald's,https://s3-media4.fl.yelpcdn.com/bphoto/JQoMpveQqgU0hwqD74B_Qg/o.jpg,False,https://www.yelp.com/biz/mcdonalds-federal-way-5?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,26,2.0,$,+12535293982,(253) 529-3982,30135.4409694636,Burgers,47.3548827814,-122.3116855399,delivery,,27515 Pacific Hwy S,,,Federal Way,98003,US,WA,"['27515 Pacific Hwy S', 'Federal Way, WA 98003']"
208,zdvWx69D43y70of8OGUh0g,7-eleven-seattle-9,7-Eleven,https://s3-media4.fl.yelpcdn.com/bphoto/Rgw3rrnnjrqPxRFQ_axPRg/o.jpg,False,https://www.yelp.com/biz/7-eleven-seattle-9?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,32,3.0,$,+12066332807,(206) 633-2807,3365.7334032392,Convenience Stores,47.6526271,-122.355195,,,304 N 36th St,,,Seattle,98103,US,WA,"['304 N 36th St', 'Seattle, WA 98103']"
209,3kj3jnsE9WNaGjwzXJKCBQ,jack-in-the-box-everett,Jack in the Box,https://s3-media2.fl.yelpcdn.com/bphoto/Mg1bh53-66TS9vo-dbLv5Q/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-everett?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,22,1.5,$,+14253569920,(425) 356-9920,30047.1998982836,Burgers,47.8905698123,-122.2580078244,,,11820 Evergreen Way,,,Everett,98204,US,WA,"['11820 Evergreen Way', 'Everett, WA 98204']"
